date,close
12/1/1969,0.796274006
12/2/1969,0.791266024
12/3/1969,0.782501996
12/4/1969,0.800029993
12/5/1969,0.79251802
12/8/1969,0.773738027
12/9/1969,0.78125
12/10/1969,0.800029993
12/11/1969,0.797526002
12/12/1969,0.787509978
12/15/1969,0.778746009
12/16/1969,0.759966016
12/17/1969,0.749949992
12/18/1969,0.753705978
12/19/1969,0.773738027
12/22/1969,0.763722003
12/23/1969,0.767477989
12/24/1969,0.773738027
12/26/1969,0.778746009
12/29/1969,0.76998198
12/30/1969,0.771233976
12/31/1969,0.776242018
1/2/1970,0.767477989
1/5/1970,0.763722003
1/6/1970,0.741186023
1/7/1970,0.744942009
1/8/1970,0.751201987
1/9/1970,0.732421994
1/12/1970,0.731169999
1/13/1970,0.73367399
1/14/1970,0.747446001
1/15/1970,0.748697996
1/16/1970,0.744942009
1/19/1970,0.731169999
1/20/1970,0.73367399
1/21/1970,0.741186023
1/22/1970,0.742438018
1/23/1970,0.731169999
1/26/1970,0.731169999
1/27/1970,0.742438018
1/28/1970,0.742438018
1/29/1970,0.734925985
1/30/1970,0.724910021
2/2/1970,0.732421994
2/3/1970,0.727414012
2/4/1970,0.727414012
2/5/1970,0.69986999
2/6/1970,0.702373981
2/9/1970,0.702373981
2/10/1970,0.691106021
2/11/1970,0.704877973
2/12/1970,0.701121986
2/13/1970,0.689854026
2/16/1970,0.694862008
2/17/1970,0.687349975
2/18/1970,0.696114004
2/19/1970,0.696114004
2/20/1970,0.687349975
2/24/1970,0.689854026
2/25/1970,0.692358017
2/26/1970,0.688601971
2/27/1970,0.706130028
3/2/1970,0.718649983
3/3/1970,0.741186023
3/4/1970,0.746194005
3/5/1970,0.748697996
3/6/1970,0.744942009
3/9/1970,0.738681972
3/10/1970,0.736177981
3/11/1970,0.719901979
3/12/1970,0.714893997
3/13/1970,0.703625977
3/16/1970,0.692358017
3/17/1970,0.703625977
3/18/1970,0.703625977
3/19/1970,0.702373981
3/20/1970,0.69986999
3/23/1970,0.709886014
3/24/1970,0.718649983
3/25/1970,0.739934027
3/26/1970,0.742438018
3/30/1970,0.736177981
3/31/1970,0.738681972
4/1/1970,0.746194005
4/2/1970,0.746194005
4/3/1970,0.743690014
4/6/1970,0.746194005
4/7/1970,0.753705978
4/8/1970,0.752453983
4/9/1970,0.759966016
4/10/1970,0.764973998
4/13/1970,0.762470007
4/14/1970,0.747446001
4/15/1970,0.751201987
4/16/1970,0.753705978
4/17/1970,0.75871402
4/20/1970,0.757462025
4/21/1970,0.761218011
4/22/1970,0.743690014
4/23/1970,0.73367399
4/24/1970,0.726162016
4/27/1970,0.707382023
4/28/1970,0.697365999
4/29/1970,0.714893997
4/30/1970,0.713642001
5/1/1970,0.714893997
5/4/1970,0.691106021
5/5/1970,0.682341993
5/6/1970,0.693610013
5/7/1970,0.702373981
5/8/1970,0.693610013
5/11/1970,0.694862008
5/12/1970,0.68609798
5/13/1970,0.666065991
5/14/1970,0.657302022
5/15/1970,0.667317986
5/18/1970,0.674830019
5/19/1970,0.671073973
5/20/1970,0.643530011
5/21/1970,0.636017978
5/22/1970,0.638522029
5/25/1970,0.618489981
5/26/1970,0.605970025
5/27/1970,0.629758
5/28/1970,0.639774024
5/29/1970,0.664813995
6/1/1970,0.673578024
6/2/1970,0.671073973
6/3/1970,0.682341993
6/4/1970,0.677334011
6/5/1970,0.667317986
6/8/1970,0.674830019
6/9/1970,0.673578024
6/10/1970,0.666065991
6/11/1970,0.662310004
6/12/1970,0.659806013
6/15/1970,0.659806013
6/16/1970,0.676082015
6/17/1970,0.674830019
6/18/1970,0.68609798
6/19/1970,0.698617995
6/22/1970,0.704877973
6/23/1970,0.692358017
6/24/1970,0.689854026
6/25/1970,0.687349975
6/26/1970,0.674830019
6/29/1970,0.674830019
6/30/1970,0.676082015
7/1/1970,0.678586006
7/2/1970,0.68609798
7/6/1970,0.673578024
7/7/1970,0.673578024
7/8/1970,0.679838002
7/9/1970,0.681089997
7/10/1970,0.717397988
7/13/1970,0.72240603
7/14/1970,0.721153975
7/15/1970,0.723658025
7/16/1970,0.751201987
7/17/1970,0.767477989
7/20/1970,0.759966016
7/21/1970,0.742438018
7/22/1970,0.747446001
7/23/1970,0.761218011
7/24/1970,0.767477989
7/27/1970,0.757462025
7/28/1970,0.763722003
7/29/1970,0.772485971
7/30/1970,0.772485971
7/31/1970,0.76998198
8/3/1970,0.751201987
8/4/1970,0.756210029
8/5/1970,0.761218011
8/6/1970,0.754957974
8/7/1970,0.756210029
8/10/1970,0.749949992
8/11/1970,0.744942009
8/12/1970,0.747446001
8/13/1970,0.736177981
8/14/1970,0.738681972
8/17/1970,0.741186023
8/18/1970,0.744942009
8/19/1970,0.753705978
8/20/1970,0.763722003
8/21/1970,0.791266024
8/24/1970,0.796274006
8/25/1970,0.790014029
8/26/1970,0.787509978
8/27/1970,0.787509978
8/28/1970,0.791266024
8/31/1970,0.786257982
9/1/1970,0.782501996
9/2/1970,0.779998004
9/3/1970,0.788761973
9/4/1970,0.787509978
9/8/1970,0.798777997
9/9/1970,0.800029993
9/10/1970,0.801281989
9/11/1970,0.80378598
9/14/1970,0.797526002
9/15/1970,0.793770015
9/16/1970,0.801281989
9/17/1970,0.811298013
9/18/1970,0.810046017
9/21/1970,0.805037975
9/22/1970,0.811298013
9/23/1970,0.816305995
9/24/1970,0.821313977
9/25/1970,0.82882601
9/28/1970,0.841346025
9/29/1970,0.848857999
9/30/1970,0.845102012
10/1/1970,0.843850017
10/2/1970,0.85136199
10/5/1970,0.856369972
10/6/1970,0.85136199
10/7/1970,0.850109994
10/8/1970,0.852613986
10/9/1970,0.845102012
10/12/1970,0.836337984
10/13/1970,0.827574015
10/14/1970,0.833833992
10/15/1970,0.846354008
10/16/1970,0.833833992
10/19/1970,0.831330001
10/20/1970,0.84009397
10/21/1970,0.85136199
10/22/1970,0.852613986
10/23/1970,0.861378014
10/26/1970,0.86263001
10/27/1970,0.855117977
10/28/1970,0.865134001
10/29/1970,0.860126019
10/30/1970,0.861378014
11/2/1970,0.857622027
11/3/1970,0.871393979
11/4/1970,0.880158007
11/5/1970,0.870141983
11/6/1970,0.868889987
11/9/1970,0.871393979
11/10/1970,0.872645974
11/11/1970,0.870141983
11/12/1970,0.857622027
11/13/1970,0.85136199
11/16/1970,0.848857999
11/17/1970,0.85136199
11/18/1970,0.852613986
11/19/1970,0.858874023
11/20/1970,0.863882005
11/23/1970,0.865134001
11/24/1970,0.871393979
11/25/1970,0.875150025
11/27/1970,0.87640202
11/30/1970,0.885165989
12/1/1970,0.87640202
12/2/1970,0.887669981
12/3/1970,0.878906012
12/4/1970,0.87640202
12/7/1970,0.878906012
12/8/1970,0.875150025
12/9/1970,0.886417985
12/10/1970,0.900189996
12/11/1970,0.911458015
12/14/1970,0.91020602
12/15/1970,0.907702029
12/16/1970,0.908954024
12/17/1970,0.913962007
12/18/1970,0.918969989
12/21/1970,0.900189996
12/22/1970,0.911458015
12/23/1970,0.917717993
12/24/1970,0.908954024
12/28/1970,0.901441991
12/29/1970,0.920221984
12/30/1970,0.925230026
12/31/1970,0.940253973
1/4/1971,0.940253973
1/5/1971,0.945262015
1/6/1971,0.936497986
1/7/1971,0.940253973
1/8/1971,0.937749982
1/11/1971,0.939001977
1/12/1971,0.940253973
1/13/1971,0.937749982
1/14/1971,0.94651401
1/15/1971,0.954025984
1/18/1971,0.954025984
1/19/1971,0.960286021
1/20/1971,0.965294003
1/21/1971,1.002854943
1/22/1971,1.039162993
1/25/1971,1.056691051
1/26/1971,1.036659002
1/27/1971,1.002854943
1/28/1971,1.000350952
1/29/1971,0.994090974
2/1/1971,1.049178958
2/2/1971,1.027894974
2/3/1971,1.03165102
2/4/1971,1.036659002
2/5/1971,1.036659002
2/8/1971,1.054187059
2/9/1971,1.041666985
2/10/1971,1.049178958
2/11/1971,1.046674967
2/12/1971,1.067958951
2/16/1971,1.059195042
2/17/1971,1.041666985
2/18/1971,1.044170976
2/19/1971,1.036659002
2/22/1971,1.03165102
2/23/1971,1.037911057
2/24/1971,1.055438995
2/25/1971,1.082983017
2/26/1971,1.082983017
3/1/1971,1.077975035
3/2/1971,1.082983017
3/3/1971,1.085487008
3/4/1971,1.095502973
3/5/1971,1.105519056
3/8/1971,1.104267001
3/9/1971,1.081730962
3/10/1971,1.087990999
3/11/1971,1.079226971
3/12/1971,1.087990999
3/15/1971,1.111778975
3/16/1971,1.106770992
3/17/1971,1.106770992
3/18/1971,1.105519056
3/19/1971,1.109274983
3/22/1971,1.105519056
3/23/1971,1.11303103
3/24/1971,1.108023047
3/25/1971,1.11303103
3/26/1971,1.119290948
3/29/1971,1.121795058
3/30/1971,1.119290948
3/31/1971,1.121795058
4/1/1971,1.124299049
4/2/1971,1.118039012
4/5/1971,1.126803041
4/6/1971,1.163110971
4/7/1971,1.171875
4/8/1971,1.169371009
4/12/1971,1.185647011
4/13/1971,1.186898947
4/14/1971,1.201923013
4/15/1971,1.194411039
4/16/1971,1.19691503
4/19/1971,1.19691503
4/20/1971,1.188151002
4/21/1971,1.205679059
4/22/1971,1.205679059
4/23/1971,1.234475017
4/26/1971,1.213191032
4/27/1971,1.226963043
4/28/1971,1.24198699
4/29/1971,1.239482999
4/30/1971,1.23071897
5/3/1971,1.220703006
5/4/1971,1.216946959
5/5/1971,1.218199015
5/6/1971,1.206930995
5/7/1971,1.210687041
5/10/1971,1.209434986
5/11/1971,1.213191032
5/12/1971,1.204427004
5/13/1971,1.219450951
5/14/1971,1.209434986
5/17/1971,1.169371009
5/18/1971,1.174378991
5/19/1971,1.200670958
5/20/1971,1.218199015
5/21/1971,1.215695024
5/24/1971,1.215695024
5/25/1971,1.206930995
5/26/1971,1.193158984
5/27/1971,1.194411039
5/28/1971,1.200670958
6/1/1971,1.211938977
6/2/1971,1.215695024
6/3/1971,1.223206997
6/4/1971,1.229467034
6/7/1971,1.236979008
6/8/1971,1.194411039
6/9/1971,1.191907048
6/10/1971,1.214442968
6/11/1971,1.229467034
6/14/1971,1.211938977
6/15/1971,1.184394956
6/16/1971,1.206930995
6/17/1971,1.211938977
6/18/1971,1.191907048
6/21/1971,1.164363027
6/22/1971,1.176882982
6/23/1971,1.186898947
6/24/1971,1.171875
6/25/1971,1.174378991
6/28/1971,1.171875
6/29/1971,1.191907048
6/30/1971,1.216946959
7/1/1971,1.219450951
7/2/1971,1.214442968
7/6/1971,1.219450951
7/7/1971,1.221954942
7/8/1971,1.231971025
7/9/1971,1.226963043
7/12/1971,1.221954942
7/13/1971,1.199419022
7/14/1971,1.176882982
7/15/1971,1.171875
7/16/1971,1.129307032
7/19/1971,1.129307032
7/20/1971,1.154346943
7/21/1971,1.139322996
7/22/1971,1.091747046
7/23/1971,1.114282966
7/26/1971,1.096755028
7/27/1971,1.091747046
7/28/1971,1.07672298
7/29/1971,1.064203024
7/30/1971,1.069211006
8/2/1971,1.094251037
8/3/1971,1.081730962
8/4/1971,1.079226971
8/5/1971,1.099259019
8/6/1971,1.111778975
8/9/1971,1.091747046
8/10/1971,1.091747046
8/11/1971,1.116786957
8/12/1971,1.129307032
8/13/1971,1.114282966
8/16/1971,1.181890965
8/17/1971,1.231971025
8/18/1971,1.219450951
8/19/1971,1.219450951
8/20/1971,1.206930995
8/23/1971,1.214442968
8/24/1971,1.229467034
8/25/1971,1.236979008
8/26/1971,1.24198699
8/27/1971,1.246994972
8/30/1971,1.24198699
8/31/1971,1.24198699
9/1/1971,1.244490981
9/2/1971,1.264523029
9/3/1971,1.294571042
9/7/1971,1.289562941
9/8/1971,1.294571042
9/9/1971,1.297075033
9/10/1971,1.307090998
9/13/1971,1.269531012
9/14/1971,1.257011056
9/15/1971,1.262019038
9/16/1971,1.264523029
9/17/1971,1.269531012
9/20/1971,1.254506946
9/21/1971,1.239482999
9/22/1971,1.226963043
9/23/1971,1.244490981
9/24/1971,1.231971025
9/27/1971,1.201923013
9/28/1971,1.201923013
9/29/1971,1.206930995
9/30/1971,1.231971025
10/1/1971,1.24198699
10/4/1971,1.254506946
10/5/1971,1.24198699
10/6/1971,1.277042985
10/7/1971,1.282050967
10/8/1971,1.274538994
10/11/1971,1.252002954
10/12/1971,1.249498963
10/13/1971,1.244490981
10/14/1971,1.234475017
10/15/1971,1.236979008
10/18/1971,1.239482999
10/19/1971,1.236979008
10/20/1971,1.201923013
10/21/1971,1.19691503
10/22/1971,1.171875
10/25/1971,1.184394956
10/26/1971,1.161859035
10/27/1971,1.166867018
10/28/1971,1.166867018
10/29/1971,1.166867018
11/1/1971,1.136819005
11/2/1971,1.14683497
11/3/1971,1.174378991
11/4/1971,1.174378991
11/5/1971,1.161859035
11/8/1971,1.161859035
11/9/1971,1.161859035
11/10/1971,1.144330978
11/11/1971,1.129307032
11/12/1971,1.116786957
11/15/1971,1.106770992
11/16/1971,1.126803041
11/17/1971,1.144330978
11/18/1971,1.139322996
11/19/1971,1.131811023
11/22/1971,1.119290948
11/23/1971,1.124299049
11/24/1971,1.116786957
11/26/1971,1.151842952
11/29/1971,1.181890965
11/30/1971,1.19691503
12/1/1971,1.224459052
12/2/1971,1.206930995
12/3/1971,1.226963043
12/6/1971,1.211938977
12/7/1971,1.214442968
12/8/1971,1.229467034
12/9/1971,1.214442968
12/10/1971,1.219450951
12/13/1971,1.236979008
12/14/1971,1.234475017
12/15/1971,1.254506946
12/16/1971,1.274538994
12/17/1971,1.299579024
12/20/1971,1.332131028
12/21/1971,1.314602971
12/22/1971,1.289562941
12/23/1971,1.292067051
12/27/1971,1.282050967
12/28/1971,1.287058949
12/29/1971,1.274538994
12/30/1971,1.236979008
12/31/1971,1.254506946
1/3/1972,1.262019038
1/4/1972,1.259515047
1/5/1972,1.262019038
1/6/1972,1.277042985
1/7/1972,1.289562941
1/10/1972,1.292067051
1/11/1972,1.292067051
1/12/1972,1.284554958
1/13/1972,1.264523029
1/14/1972,1.259515047
1/17/1972,1.282050967
1/18/1972,1.279546976
1/19/1972,1.282050967
1/20/1972,1.26702702
1/21/1972,1.262019038
1/24/1972,1.239482999
1/25/1972,1.234475017
1/26/1972,1.219450951
1/27/1972,1.249498963
1/28/1972,1.257011056
1/31/1972,1.24198699
2/1/1972,1.239482999
2/2/1972,1.239482999
2/3/1972,1.231971025
2/4/1972,1.226963043
2/7/1972,1.186898947
2/8/1972,1.201923013
2/9/1972,1.214442968
2/10/1972,1.216946959
2/11/1972,1.211938977
2/14/1972,1.201923013
2/15/1972,1.199419022
2/16/1972,1.209434986
2/17/1972,1.211938977
2/18/1972,1.211938977
2/22/1972,1.206930995
2/23/1972,1.189403057
2/24/1972,1.176882982
2/25/1972,1.194411039
2/28/1972,1.209434986
2/29/1972,1.214442968
3/1/1972,1.231971025
3/2/1972,1.234475017
3/3/1972,1.234475017
3/6/1972,1.254506946
3/7/1972,1.272035003
3/8/1972,1.282050967
3/9/1972,1.282050967
3/10/1972,1.26702702
3/13/1972,1.272035003
3/14/1972,1.272035003
3/15/1972,1.274538994
3/16/1972,1.272035003
3/17/1972,1.274538994
3/20/1972,1.277042985
3/21/1972,1.272035003
3/22/1972,1.277042985
3/23/1972,1.292067051
3/24/1972,1.289562941
3/27/1972,1.292067051
3/28/1972,1.292067051
3/29/1972,1.282050967
3/30/1972,1.294571042
4/3/1972,1.299579024
4/4/1972,1.329627037
4/5/1972,1.347154975
4/6/1972,1.402243972
4/7/1972,1.402243972
4/10/1972,1.384716034
4/11/1972,1.372195959
4/12/1972,1.377203941
4/13/1972,1.392228007
4/14/1972,1.399739981
4/17/1972,1.382212043
4/18/1972,1.379708052
4/19/1972,1.377203941
4/20/1972,1.354666948
4/21/1972,1.367187977
4/24/1972,1.362179041
4/25/1972,1.354666948
4/26/1972,1.334635019
4/27/1972,1.334635019
4/28/1972,1.354666948
5/1/1972,1.344650984
5/2/1972,1.332131028
5/3/1972,1.294571042
5/4/1972,1.327123046
5/5/1972,1.332131028
5/8/1972,1.332131028
5/9/1972,1.307090998
5/10/1972,1.314602971
5/11/1972,1.332131028
5/12/1972,1.362179041
5/15/1972,1.35967505
5/16/1972,1.362179041
5/17/1972,1.349658966
5/18/1972,1.372195959
5/19/1972,1.379708052
5/22/1972,1.404747963
5/23/1972,1.402243972
5/24/1972,1.389724016
5/25/1972,1.392228007
5/26/1972,1.394731998
5/30/1972,1.399739981
5/31/1972,1.377203941
6/1/1972,1.389724016
6/2/1972,1.382212043
6/5/1972,1.382212043
6/6/1972,1.387220025
6/7/1972,1.357171059
6/8/1972,1.334635019
6/9/1972,1.314602971
6/12/1972,1.329627037
6/13/1972,1.324619055
6/14/1972,1.324619055
6/15/1972,1.334635019
6/16/1972,1.324619055
6/19/1972,1.322114944
6/20/1972,1.332131028
6/21/1972,1.362179041
6/22/1972,1.362179041
6/23/1972,1.344650984
6/26/1972,1.33713901
6/27/1972,1.332131028
6/28/1972,1.324619055
6/29/1972,1.317106962
6/30/1972,1.317106962
7/3/1972,1.324619055
7/5/1972,1.334635019
7/6/1972,1.33713901
7/7/1972,1.334635019
7/10/1972,1.31209898
7/11/1972,1.314602971
7/12/1972,1.299579024
7/13/1972,1.282050967
7/14/1972,1.297075033
7/17/1972,1.287058949
7/18/1972,1.279546976
7/19/1972,1.262019038
7/20/1972,1.254506946
7/21/1972,1.282050967
7/24/1972,1.302083015
7/25/1972,1.287058949
7/26/1972,1.272035003
7/27/1972,1.262019038
7/28/1972,1.26702702
7/31/1972,1.262019038
8/1/1972,1.262019038
8/2/1972,1.277042985
8/3/1972,1.297075033
8/4/1972,1.31209898
8/7/1972,1.334635019
8/8/1972,1.357171059
8/9/1972,1.377203941
8/10/1972,1.37469995
8/11/1972,1.379708052
8/14/1972,1.387220025
8/15/1972,1.389724016
8/16/1972,1.392228007
8/17/1972,1.342146993
8/18/1972,1.347154975
8/21/1972,1.33713901
8/22/1972,1.339643002
8/23/1972,1.322114944
8/24/1972,1.299579024
8/25/1972,1.309594989
8/28/1972,1.309594989
8/29/1972,1.332131028
8/30/1972,1.33713901
8/31/1972,1.332131028
9/1/1972,1.344650984
9/5/1972,1.33713901
9/6/1972,1.332131028
9/7/1972,1.33713901
9/8/1972,1.33713901
9/11/1972,1.332131028
9/12/1972,1.309594989
9/13/1972,1.302083015
9/14/1972,1.302083015
9/15/1972,1.297075033
9/18/1972,1.304587007
9/19/1972,1.297075033
9/20/1972,1.302083015
9/21/1972,1.302083015
9/22/1972,1.297075033
9/25/1972,1.287058949
9/26/1972,1.277042985
9/27/1972,1.317106962
9/28/1972,1.329627037
9/29/1972,1.329627037
10/2/1972,1.302083015
10/3/1972,1.307090998
10/4/1972,1.309594989
10/5/1972,1.299579024
10/6/1972,1.292067051
10/9/1972,1.294571042
10/10/1972,1.307090998
10/11/1972,1.277042985
10/12/1972,1.26702702
10/13/1972,1.254506946
10/16/1972,1.249498963
10/17/1972,1.246994972
10/18/1972,1.252002954
10/19/1972,1.239482999
10/20/1972,1.284554958
10/23/1972,1.292067051
10/24/1972,1.294571042
10/25/1972,1.287058949
10/26/1972,1.279546976
10/27/1972,1.262019038
10/30/1972,1.262019038
10/31/1972,1.279546976
11/1/1972,1.292067051
11/2/1972,1.307090998
11/3/1972,1.317106962
11/6/1972,1.309594989
11/8/1972,1.317106962
11/9/1972,1.302083015
11/10/1972,1.297075033
11/13/1972,1.292067051
11/14/1972,1.31209898
11/15/1972,1.342146993
11/16/1972,1.354666948
11/17/1972,1.347154975
11/20/1972,1.339643002
11/21/1972,1.344650984
11/22/1972,1.354666948
11/24/1972,1.364683032
11/27/1972,1.354666948
11/28/1972,1.35967505
11/29/1972,1.357171059
11/30/1972,1.35967505
12/1/1972,1.37469995
12/4/1972,1.39723599
12/5/1972,1.39723599
12/6/1972,1.394731998
12/7/1972,1.394731998
12/8/1972,1.394731998
12/11/1972,1.402243972
12/12/1972,1.394731998
12/13/1972,1.392228007
12/14/1972,1.372195959
12/15/1972,1.37469995
12/18/1972,1.367187977
12/19/1972,1.367187977
12/20/1972,1.372195959
12/21/1972,1.369691968
12/22/1972,1.382212043
12/26/1972,1.402243972
12/27/1972,1.417268038
12/29/1972,1.459836006
1/2/1973,1.479868054
1/3/1973,1.489884019
1/4/1973,1.459836006
1/5/1973,1.472355962
1/8/1973,1.479868054
1/9/1973,1.462339997
1/10/1973,1.472355962
1/11/1973,1.474859953
1/12/1973,1.447316051
1/15/1973,1.442307949
1/16/1973,1.452324033
1/17/1973,1.444812059
1/18/1973,1.439803958
1/19/1973,1.429787993
1/22/1973,1.402243972
1/23/1973,1.402243972
1/24/1973,1.372195959
1/26/1973,1.399739981
1/29/1973,1.39723599
1/30/1973,1.392228007
1/31/1973,1.402243972
2/1/1973,1.372195959
2/2/1973,1.377203941
2/5/1973,1.382212043
2/6/1973,1.379708052
2/7/1973,1.342146993
2/8/1973,1.352162957
2/9/1973,1.387220025
2/12/1973,1.39723599
2/13/1973,1.424780011
2/14/1973,1.394731998
2/15/1973,1.399739981
2/16/1973,1.402243972
2/20/1973,1.399739981
2/21/1973,1.372195959
2/22/1973,1.35967505
2/23/1973,1.324619055
2/26/1973,1.329627037
2/27/1973,1.332131028
2/28/1973,1.339643002
3/1/1973,1.327123046
3/2/1973,1.33713901
3/5/1973,1.344650984
3/6/1973,1.357171059
3/7/1973,1.369691968
3/8/1973,1.367187977
3/9/1973,1.372195959
3/12/1973,1.362179041
3/13/1973,1.35967505
3/14/1973,1.362179041
3/15/1973,1.354666948
3/16/1973,1.33713901
3/19/1973,1.307090998
3/20/1973,1.317106962
3/21/1973,1.282050967
3/22/1973,1.274538994
3/23/1973,1.264523029
3/26/1973,1.26702702
3/27/1973,1.284554958
3/28/1973,1.294571042
3/29/1973,1.307090998
3/30/1973,1.292067051
4/2/1973,1.257011056
4/3/1973,1.246994972
4/4/1973,1.219450951
4/5/1973,1.234475017
4/6/1973,1.236979008
4/9/1973,1.262019038
4/10/1973,1.284554958
4/11/1973,1.292067051
4/12/1973,1.287058949
4/13/1973,1.287058949
4/16/1973,1.279546976
4/17/1973,1.279546976
4/18/1973,1.277042985
4/19/1973,1.284554958
4/23/1973,1.277042985
4/24/1973,1.259515047
4/25/1973,1.201923013
4/26/1973,1.219450951
4/27/1973,1.211938977
4/30/1973,1.186898947
5/1/1973,1.199419022
5/2/1973,1.19691503
5/3/1973,1.204427004
5/4/1973,1.24198699
5/7/1973,1.234475017
5/8/1973,1.236979008
5/9/1973,1.239482999
5/10/1973,1.221954942
5/11/1973,1.19691503
5/14/1973,1.166867018
5/15/1973,1.184394956
5/16/1973,1.181890965
5/17/1973,1.156851053
5/18/1973,1.126803041
5/21/1973,1.126803041
5/22/1973,1.134315014
5/23/1973,1.141826987
5/24/1973,1.191907048
5/25/1973,1.199419022
5/29/1973,1.204427004
5/30/1973,1.199419022
5/31/1973,1.191907048
6/1/1973,1.164363027
6/4/1973,1.164363027
6/5/1973,1.194411039
6/6/1973,1.191907048
6/7/1973,1.216946959
6/8/1973,1.219450951
6/11/1973,1.204427004
6/12/1973,1.224459052
6/13/1973,1.201923013
6/14/1973,1.179386973
6/15/1973,1.161859035
6/18/1973,1.14683497
6/19/1973,1.156851053
6/20/1973,1.159355044
6/21/1973,1.144330978
6/22/1973,1.144330978
6/25/1973,1.124299049
6/26/1973,1.139322996
6/27/1973,1.141826987
6/28/1973,1.159355044
6/29/1973,1.149338961
7/2/1973,1.136819005
7/3/1973,1.131811023
7/5/1973,1.131811023
7/6/1973,1.131811023
7/9/1973,1.131811023
7/10/1973,1.139322996
7/11/1973,1.19691503
7/12/1973,1.184394956
7/13/1973,1.161859035
7/16/1973,1.179386973
7/17/1973,1.191907048
7/18/1973,1.221954942
7/19/1973,1.236979008
7/20/1973,1.234475017
7/23/1973,1.254506946
7/24/1973,1.244490981
7/25/1973,1.274538994
7/26/1973,1.274538994
7/27/1973,1.284554958
7/30/1973,1.287058949
7/31/1973,1.257011056
8/1/1973,1.236979008
8/2/1973,1.231971025
8/3/1973,1.24198699
8/6/1973,1.259515047
8/7/1973,1.234475017
8/8/1973,1.204427004
8/9/1973,1.194411039
8/10/1973,1.204427004
8/13/1973,1.199419022
8/14/1973,1.204427004
8/15/1973,1.211938977
8/16/1973,1.206930995
8/17/1973,1.209434986
8/20/1973,1.199419022
8/21/1973,1.186898947
8/22/1973,1.191907048
8/23/1973,1.199419022
8/24/1973,1.174378991
8/27/1973,1.161859035
8/28/1973,1.161859035
8/29/1973,1.164363027
8/30/1973,1.166867018
8/31/1973,1.184394956
9/4/1973,1.191907048
9/5/1973,1.181890965
9/6/1973,1.169371009
9/7/1973,1.164363027
9/10/1973,1.159355044
9/11/1973,1.141826987
9/12/1973,1.134315014
9/13/1973,1.136819005
9/14/1973,1.171875
9/17/1973,1.204427004
9/18/1973,1.186898947
9/19/1973,1.209434986
9/20/1973,1.249498963
